date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
1996-12-29,1997-12-28,3,1095,2.79,1996-12-29:1997-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1996-12-29_1997-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1997-12-29,1998-12-28,3,1095,4.17,1997-12-29:1998-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1997-12-29_1998-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1998-12-29,1999-12-28,3,1095,3.28,1998-12-29:1999-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1998-12-29_1999-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1999-12-29,2000-12-27,3,1095,4.81,1999-12-29:2000-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1999-12-29_2000-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2000-12-28,2001-12-27,3,1095,3.5,2000-12-28:2001-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2000-12-28_2001-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2001-12-28,2002-12-27,3,1095,5.18,2001-12-28:2002-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2001-12-28_2002-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2002-12-28,2003-12-27,3,1095,2.88,2002-12-28:2003-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2002-12-28_2003-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2003-12-28,2004-12-26,3,1095,3.7,2003-12-28:2004-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2003-12-28_2004-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2004-12-27,2005-12-26,3,1095,3.81,2004-12-27:2005-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2004-12-27_2005-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2005-12-27,2006-12-26,3,1095,5.97,2005-12-27:2006-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2005-12-27_2006-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2006-12-27,2007-12-26,3,1095,7.25,2006-12-27:2007-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2006-12-27_2007-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2007-12-27,2008-12-25,3,1095,5.97,2007-12-27:2008-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2007-12-27_2008-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2008-12-26,2009-12-25,3,1095,3.19,2008-12-26:2009-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2008-12-26_2009-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2009-12-26,2010-12-25,3,1095,4.72,2009-12-26:2010-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2009-12-26_2010-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2010-12-26,2011-12-25,3,1095,5.08,2010-12-26:2011-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2010-12-26_2011-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2011-12-26,2012-12-24,3,1095,3.88,2011-12-26:2012-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2011-12-26_2012-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2012-12-25,2013-12-24,3,1095,5.62,2012-12-25:2013-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2012-12-25_2013-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2013-12-25,2014-12-24,3,1095,4.72,2013-12-25:2014-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2013-12-25_2014-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
2014-12-25,2014-12-31,3,21,0.86,2014-12-25:2014-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2014-12-25_2014-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
